歌单名称,播放量,歌单链接,用户名称,用户链接
BEYOND 1991 生命接触演唱会,22万,https://music.163.com/#/playlist?id=2930328116,Beyond_KG,https://music.163.com/#/user/home?id=1555930170
合成器浪潮Synthwave,22万,https://music.163.com/#/playlist?id=2578207723,凉风浪人,https://music.163.com/#/user/home?id=493315330
FC赤影战士全音乐,22万,https://music.163.com/#/playlist?id=973477569,阿波罗的月桂树z,https://music.163.com/#/user/home?id=484744818
改革开放｜风『华』绝代,22万,https://music.163.com/#/playlist?id=59739219,爱尚心花漾,https://music.163.com/#/user/home?id=52595978
恶魔城-月下夜想曲 原声大碟,22万,https://music.163.com/#/playlist?id=65606033,夏侯仪,https://music.163.com/#/user/home?id=994627
王力宏《龙的传人2060》世界巡回演唱会,22万,https://music.163.com/#/playlist?id=2173195952,欧文OwenLi,https://music.163.com/#/user/home?id=46797391
民谣复兴：让声音回归土地,22万,https://music.163.com/#/playlist?id=36473138,叔在厨房,https://music.163.com/#/user/home?id=34617021
那些年，买过的卡带,22万,https://music.163.com/#/playlist?id=40965417,螺丝起子,https://music.163.com/#/user/home?id=19299028
华语经典老歌｜送给有故事的你,21万,https://music.163.com/#/playlist?id=416614641,_RJGK,https://music.163.com/#/user/home?id=119331937
8090后经典老情歌,21万,https://music.163.com/#/playlist?id=8143179637,乐爷r,https://music.163.com/#/user/home?id=537355012
《沸腾跨世纪》哈哈哈哈哈,21万,https://music.163.com/#/playlist?id=7220745616,十四板凳,https://music.163.com/#/user/home?id=327740771
魔力宝贝游戏音乐全集,21万,https://music.163.com/#/playlist?id=44008927,自由骑士笃志,https://music.163.com/#/user/home?id=6958739
灵魂乐的漫漫复兴之路,21万,https://music.163.com/#/playlist?id=27034697,惜金,https://music.163.com/#/user/home?id=5783829
以前的经典dj,21万,https://music.163.com/#/playlist?id=414751507,只爱喝咖啡丶,https://music.163.com/#/user/home?id=255213267
正能量励志歌单,21万,https://music.163.com/#/playlist?id=43352913,魔鬼筋肉人_,https://music.163.com/#/user/home?id=43090376
词不达意°song,21万,https://music.163.com/#/playlist?id=1995169547,John________c,https://music.163.com/#/user/home?id=516439160
【回忆录】属于我们的年代,20万,https://music.163.com/#/playlist?id=7644449263,南方安某人,https://music.163.com/#/user/home?id=387203918
神仙打架×90年代香港乐坛,20万,https://music.163.com/#/playlist?id=6856686158,chelife,https://music.163.com/#/user/home?id=443893337
80后90后00后听过的动画片歌曲 回忆童年,20万,https://music.163.com/#/playlist?id=2563640723,万物有界I爱恨无由,https://music.163.com/#/user/home?id=439725807
有一首歌叫陈奕迅,20万,https://music.163.com/#/playlist?id=25011239,此夏经年,https://music.163.com/#/user/home?id=32337359
【经典回忆】80年代经典Disco舞曲,20万,https://music.163.com/#/playlist?id=359575039,农户三拳,https://music.163.com/#/user/home?id=250504795
经典老歌|免费下载重温好旋律,20万,https://music.163.com/#/playlist?id=4960778264,包装自己,https://music.163.com/#/user/home?id=515616902
【理】孝庄秘史- 原声大碟,20万,https://music.163.com/#/playlist?id=93364473,蓉晴,https://music.163.com/#/user/home?id=1787820
1500首经典港台歌曲，70/80/90后听觉盛宴,20万,https://music.163.com/#/playlist?id=3021550040,燕惊寒,https://music.163.com/#/user/home?id=359190686
80后经典老歌100首,20万,https://music.163.com/#/playlist?id=751589109,轴承制造,https://music.163.com/#/user/home?id=483977314
筷子兄弟 全歌曲集,20万,https://music.163.com/#/playlist?id=17273136,米玖,https://music.163.com/#/user/home?id=380677
创作女歌手是个什么物种,20万,https://music.163.com/#/playlist?id=65179749,胖子最多情,https://music.163.com/#/user/home?id=3015651
8090青春 | 唤醒记忆的时代乐章,19万,https://music.163.com/#/playlist?id=7767044723,杨大叔呢,https://music.163.com/#/user/home?id=469700220
粤语经典老歌 | 听的是情怀,19万,https://music.163.com/#/playlist?id=8154391622,梦梦不怕烦,https://music.163.com/#/user/home?id=7854842130
八零九零都后会懂的歌,19万,https://music.163.com/#/playlist?id=103056418,後坂聽雨,https://music.163.com/#/user/home?id=3234937
《我叫MT》 《我叫MT：归来》更新完毕,19万,https://music.163.com/#/playlist?id=62351699,奶茶超人,https://music.163.com/#/user/home?id=1338094
那些快要被遗忘的歌声,19万,https://music.163.com/#/playlist?id=59443697,鹰与星,https://music.163.com/#/user/home?id=40963909
86版西游记主题曲、插曲,19万,https://music.163.com/#/playlist?id=927467488,十一个院长,https://music.163.com/#/user/home?id=260373110
「劲舞团05年至08年开场曲」满满的回忆,19万,https://music.163.com/#/playlist?id=418663589,手机换盆,https://music.163.com/#/user/home?id=134978712
「石之海」JOJO替身与角色名来源—第六部,19万,https://music.163.com/#/playlist?id=2840125023,二十四岁的不知所措,https://music.163.com/#/user/home?id=73429602
经典老歌/八十年代迪斯科disco,19万,https://music.163.com/#/playlist?id=580869743,一起听稻香_,https://music.163.com/#/user/home?id=332689620
【舞曲】复古潮流节奏控。,19万,https://music.163.com/#/playlist?id=61700888,完美的灵魂,https://music.163.com/#/user/home?id=136616
【好听的70/80年代经典老歌｜久听不厌,18万,https://music.163.com/#/playlist?id=2113180012,HOWdoilovethee_-,https://music.163.com/#/user/home?id=343933392
8090后的回忆网络神曲,18万,https://music.163.com/#/playlist?id=8167605446,冯十七丶,https://music.163.com/#/user/home?id=329679839
经典英文老歌【我的少年记忆】,18万,https://music.163.com/#/playlist?id=77781468,南岸one,https://music.163.com/#/user/home?id=69977480
新东泰DJDK,18万,https://music.163.com/#/playlist?id=5310601142,我的小锦春,https://music.163.com/#/user/home?id=93261171
咖啡馆的小资情调背景音乐,17万,https://music.163.com/#/playlist?id=7778457687,chelife,https://music.163.com/#/user/home?id=443893337
金典老歌，回忆当年，难忘今宵。（持续更新,17万,https://music.163.com/#/playlist?id=892922796,WhatSA,https://music.163.com/#/user/home?id=110551407
你这么美王力宏,17万,https://music.163.com/#/playlist?id=379152997,西毒洪七公,https://music.163.com/#/user/home?id=69304683
一条大河波浪宽 风吹稻花香两岸,17万,https://music.163.com/#/playlist?id=69141355,nikey,https://music.163.com/#/user/home?id=1360340
DAN DAN 心魅かれてく（精华⭐）,17万,https://music.163.com/#/playlist?id=2568838491,丶雀来,https://music.163.com/#/user/home?id=355621189
任贤齐 Richie Jen,17万,https://music.163.com/#/playlist?id=4377573,kelby,https://music.163.com/#/user/home?id=3359685
华语经典老歌100首,17万,https://music.163.com/#/playlist?id=47329772,云中书月,https://music.163.com/#/user/home?id=49597847
金庸武侠音乐大全,17万,https://music.163.com/#/playlist?id=2492646154,鸿兰,https://music.163.com/#/user/home?id=246133842
滚石唱片 | 华语乐坛启蒙的80年代,16万,https://music.163.com/#/playlist?id=7532158499,网易云音乐,https://music.163.com/#/user/home?id=1
刘德华:一起走过的日子,16万,https://music.163.com/#/playlist?id=2142644740,LeeGeorge杰,https://music.163.com/#/user/home?id=290841969
怀旧DJ舞曲 金色年华 凤舞九天…………,16万,https://music.163.com/#/playlist?id=6765003784,抚琴忆红颜,https://music.163.com/#/user/home?id=504796495
百首最爱英文歌曲,16万,https://music.163.com/#/playlist?id=6548703,yueyinai,https://music.163.com/#/user/home?id=385358
去KTV必点的情歌对唱歌单,16万,https://music.163.com/#/playlist?id=7729987587,chelife,https://music.163.com/#/user/home?id=443893337
老香港迪斯科舞厅,16万,https://music.163.com/#/playlist?id=3077117719,21Z1ang,https://music.163.com/#/user/home?id=1475455484
变形金刚动画系列,16万,https://music.163.com/#/playlist?id=168292253,织田澪,https://music.163.com/#/user/home?id=90209064
《动漫时代》全套,16万,https://music.163.com/#/playlist?id=149279380,虛煌,https://music.163.com/#/user/home?id=111656023
80年代经典金曲500首,16万,https://music.163.com/#/playlist?id=98909992,刘大侠X,https://music.163.com/#/user/home?id=2793516
⏯️纪念逝去的青春★非主流★DJ,16万,https://music.163.com/#/playlist?id=481784259,账号违规已注销,https://music.163.com/#/user/home?id=42504696
武聆音雄 de 武侠音乐,16万,https://music.163.com/#/playlist?id=66823630,林木森森joy,https://music.163.com/#/user/home?id=29706328
游唱团的新老专辑,16万,https://music.163.com/#/playlist?id=2310384925,游唱团,https://music.163.com/#/user/home?id=16767130
粤语女声翻唱,15万,https://music.163.com/#/playlist?id=4925128976,啊疆疆,https://music.163.com/#/user/home?id=562918750
80后的经典怀旧老歌,15万,https://music.163.com/#/playlist?id=539260626,周克圣,https://music.163.com/#/user/home?id=48668072
经典英文DJ，80后的回忆,15万,https://music.163.com/#/playlist?id=156836750,今晚打老虎_HD,https://music.163.com/#/user/home?id=50079779
樱花大战 主题曲&角色曲&歌谣精选集 新,15万,https://music.163.com/#/playlist?id=2331677760,赤色彗星的野望,https://music.163.com/#/user/home?id=293414858
54首华语歌曲排行榜,15万,https://music.163.com/#/playlist?id=486433252,hehuan7018,https://music.163.com/#/user/home?id=72194233
机动战士高达Seed 全OST.OP.ED.,15万,https://music.163.com/#/playlist?id=523087111,午夜游茗,https://music.163.com/#/user/home?id=44974483
〖GBA〗经典游戏配乐收录,15万,https://music.163.com/#/playlist?id=616044681,三角仔,https://music.163.com/#/user/home?id=73980758
带你回到八九十年代,15万,https://music.163.com/#/playlist?id=9265427,三岛之子,https://music.163.com/#/user/home?id=7805894
80年代♡荷东舞曲♡Italio Disco,15万,https://music.163.com/#/playlist?id=955124393,盛大童年_彩虹岛Online_超级跑跑,https://music.163.com/#/user/home?id=355399748
回忆经典「开往青葱岁月的列车」,14万,https://music.163.com/#/playlist?id=2630076863,是王建国,https://music.163.com/#/user/home?id=346021475
80-90伤感·情歌·经典·老歌·失恋,14万,https://music.163.com/#/playlist?id=6864586232,以欢喜心过生活-以温柔心除挂碍,https://music.163.com/#/user/home?id=3995780881
80年代迪斯科神曲,14万,https://music.163.com/#/playlist?id=528536102,豆浆-_,https://music.163.com/#/user/home?id=57381353
80Years、Funk、Remix、蒸汽波 复古、摇滚,14万,https://music.163.com/#/playlist?id=997442761,你值得拥有的杜蕾斯宝贝儿,https://music.163.com/#/user/home?id=645359269
80-90后百听不厌车载流行音乐,14万,https://music.163.com/#/playlist?id=2391998643,好琦不灭,https://music.163.com/#/user/home?id=136031979
恶魔城历代精选BGM%remix,14万,https://music.163.com/#/playlist?id=949867744,比尔雷泽,https://music.163.com/#/user/home?id=535842599
100首经典粤语歌曲,14万,https://music.163.com/#/playlist?id=92534637,NodaMegumi,https://music.163.com/#/user/home?id=40190731
GTASA电台精选曲目集【乡村】【摇滚】,14万,https://music.163.com/#/playlist?id=578870392,墨韵轩,https://music.163.com/#/user/home?id=123878773
经典老歌の萨克斯独奏曲,14万,https://music.163.com/#/playlist?id=392519327,周克圣,https://music.163.com/#/user/home?id=48668072
上世纪80’90’年代的国语经典老歌,14万,https://music.163.com/#/playlist?id=68014987,密斯特温,https://music.163.com/#/user/home?id=6943730
记忆•70-80年代那些熟悉的老歌,14万,https://music.163.com/#/playlist?id=26463512,尼郎,https://music.163.com/#/user/home?id=9124723
你 他 m u a 的 西 內 叭～,14万,https://music.163.com/#/playlist?id=2575112291,幼稚鬼奈奈,https://music.163.com/#/user/home?id=1641597211
你肯定听过这些英文歌,14万,https://music.163.com/#/playlist?id=37293223,Teeny,https://music.163.com/#/user/home?id=6438754
怀旧80后玩过的经典游戏配乐,14万,https://music.163.com/#/playlist?id=84845453,行者甲,https://music.163.com/#/user/home?id=30382951
XXXTentacion （篖）,14万,https://music.163.com/#/playlist?id=2583747431,Angel_BTo,https://music.163.com/#/user/home?id=1562005956
《80后经典老歌》听的不是歌是青春,13万,https://music.163.com/#/playlist?id=2176366996,麦子la,https://music.163.com/#/user/home?id=596871397
【武侠】一曲入江湖,13万,https://music.163.com/#/playlist?id=98854189,iermao,https://music.163.com/#/user/home?id=61222394
超时空之轮（时空之旅/Chrono Trigger）,13万,https://music.163.com/#/playlist?id=423458763,信口开河1982,https://music.163.com/#/user/home?id=264105800
圣斗士星矢BGM之悲壮篇,13万,https://music.163.com/#/playlist?id=2530660582,Innovator20170128,https://music.163.com/#/user/home?id=410608164
奥特曼格斗进化三音乐音效收集,13万,https://music.163.com/#/playlist?id=5364378122,轩辕玖夜,https://music.163.com/#/user/home?id=1851225167
初代奥特曼主题歌,13万,https://music.163.com/#/playlist?id=5479387753,XI高达,https://music.163.com/#/user/home?id=119836279
最经典的欧美浪漫情歌,13万,https://music.163.com/#/playlist?id=35977836,Hex_Stan,https://music.163.com/#/user/home?id=34609351
魔兽世界 pvp BGM,13万,https://music.163.com/#/playlist?id=8403306,WaitingLone,https://music.163.com/#/user/home?id=1103189
80后不得不听的100首经典,13万,https://music.163.com/#/playlist?id=10032711,iToday,https://music.163.com/#/user/home?id=487275
老歌丶醉经典,13万,https://music.163.com/#/playlist?id=98329439,Tiger__Cui,https://music.163.com/#/user/home?id=46559569
五百首能听几天？,13万,https://music.163.com/#/playlist?id=18255094,拈花向君,https://music.163.com/#/user/home?id=7757184
迷幻小姐の蒸汽波之旅,12万,https://music.163.com/#/playlist?id=7287199039,说唱少女101,https://music.163.com/#/user/home?id=3372680209
80后回忆经典电视剧主题曲,12万,https://music.163.com/#/playlist?id=2576429289,宇宙小伙鹏鹏,https://music.163.com/#/user/home?id=367539186
张栋梁 十年有成精选,12万,https://music.163.com/#/playlist?id=528414842,蛋黄先生,https://music.163.com/#/user/home?id=8948203
『演唱会』谭咏麟,12万,https://music.163.com/#/playlist?id=780595321,走走停停的马儿,https://music.163.com/#/user/home?id=444444743
经典迪斯科！ 怀旧抖腿！,12万,https://music.163.com/#/playlist?id=103091005,EFG98MQG,https://music.163.com/#/user/home?id=37501428
超燃80后儿时超经典动漫歌曲,12万,https://music.163.com/#/playlist?id=94890600,胖颖飞刀,https://music.163.com/#/user/home?id=82015444
三个代表｜风『华』绝代,12万,https://music.163.com/#/playlist?id=56398613,爱尚心花漾,https://music.163.com/#/user/home?id=52595978
每一首都是满满的回忆,12万,https://music.163.com/#/playlist?id=95701929,饶舌天王一丞相,https://music.163.com/#/user/home?id=79600557
『地名♪』你想去的所有地方(全集),12万,https://music.163.com/#/playlist?id=100733804,时光永在是我们飞逝,https://music.163.com/#/user/home?id=79799889
（80后）80后流行歌曲合集,12万,https://music.163.com/#/playlist?id=2790844437,一个爱听歌-听音乐的小孩,https://music.163.com/#/user/home?id=1821640260
《古装》武侠 武打80后看大的电视金曲！,12万,https://music.163.com/#/playlist?id=913131348,菜基基,https://music.163.com/#/user/home?id=56064141
「怀旧」80/90经典回忆的老歌,12万,https://music.163.com/#/playlist?id=75083356,电音收藏师,https://music.163.com/#/user/home?id=54643913
70~80s reminiscence,12万,https://music.163.com/#/playlist?id=5886797,所以在你背负的习惯里终将成熟,https://music.163.com/#/user/home?id=3737678
谭咏麟录音室全集,11万,https://music.163.com/#/playlist?id=485835518,海宝绵绵_,https://music.163.com/#/user/home?id=86804272
超时空要塞Macross精选,11万,https://music.163.com/#/playlist?id=13688929,星点星,https://music.163.com/#/user/home?id=676323
香港10大男歌手的200首粤语经典歌曲,11万,https://music.163.com/#/playlist?id=8783849,西北往事,https://music.163.com/#/user/home?id=2382634
童年动画动漫bgm合集,11万,https://music.163.com/#/playlist?id=323498986,nNiiii_,https://music.163.com/#/user/home?id=116592277
电影《与君相恋100次》 原声带,11万,https://music.163.com/#/playlist?id=787630881,资源共享圈,https://music.163.com/#/user/home?id=116011067
任贤齐经典集,11万,https://music.163.com/#/playlist?id=2130234268,专TT,https://music.163.com/#/user/home?id=371388078
老飞飞BGM,11万,https://music.163.com/#/playlist?id=318473106,奇怪的大树,https://music.163.com/#/user/home?id=19793138
7080后单曲循环的经典老歌,11万,https://music.163.com/#/playlist?id=41938727,王倩1986,https://music.163.com/#/user/home?id=46854141
听了五年还不舍得删的华语歌,11万,https://music.163.com/#/playlist?id=71104211,钟灵静气,https://music.163.com/#/user/home?id=62621631
朝鲜民歌（最全集合）,11万,https://music.163.com/#/playlist?id=23094242,果如其然,https://music.163.com/#/user/home?id=1164814
春风十里都不换的民谣歌单,11万,https://music.163.com/#/playlist?id=62758927,诸葛虎妞,https://music.163.com/#/user/home?id=12680241
Sebby的迷之歌单,11万,https://music.163.com/#/playlist?id=2106191876,simonpegg,https://music.163.com/#/user/home?id=80797547
╭☞subinur-arkin~清吧抒情的流行歌曲☆,10万,https://music.163.com/#/playlist?id=8212663530,新疆RaZeL哥,https://music.163.com/#/user/home?id=312585551
香港「神仙打架的七八零年代」粵金曲,10万,https://music.163.com/#/playlist?id=7625987354,是王建国,https://music.163.com/#/user/home?id=346021475
藏歌】藏族安多弹唱，我的最爱,10万,https://music.163.com/#/playlist?id=6710464960,雨中的请求_,https://music.163.com/#/user/home?id=1651299214
85后MP3里的常驻歌曲,10万,https://music.163.com/#/playlist?id=94787259,丢失睡眠的陈先生,https://music.163.com/#/user/home?id=56993650
70.80♡JapanMusic♡昭和时代,10万,https://music.163.com/#/playlist?id=804199841,盛大童年_彩虹岛Online_超级跑跑,https://music.163.com/#/user/home?id=355399748
8090后回忆经典老歌1000首♥,10万,https://music.163.com/#/playlist?id=5293451578,拂尘_云烟,https://music.163.com/#/user/home?id=1962537868
80后经典动画音乐,10万,https://music.163.com/#/playlist?id=4952464469,怀尔德门徒,https://music.163.com/#/user/home?id=313385902
『百听不厌』《动漫时代》精选最好听79首,10万,https://music.163.com/#/playlist?id=324432571,黄小觉FYI,https://music.163.com/#/user/home?id=136083890
劲舞团歌曲（典藏版）,10万,https://music.163.com/#/playlist?id=7613424857,丹尼哟Daniel,https://music.163.com/#/user/home?id=273202783
香港80～90年代Disco舞曲,10万,https://music.163.com/#/playlist?id=2515102147,啊哪只冬菇的喵啊,https://music.163.com/#/user/home?id=119804462
只要为你活一天「周星驰」,10万,https://music.163.com/#/playlist?id=65813352,鸣秋青空,https://music.163.com/#/user/home?id=38068808
Abdugeni-Turdi,10万,https://music.163.com/#/playlist?id=3127690091,NKR-_-,https://music.163.com/#/user/home?id=97935219
重返二十世纪。华语经典老歌70、80后的记忆,10万,https://music.163.com/#/playlist?id=40498347,漂泊的毕力格,https://music.163.com/#/user/home?id=31499065
LOL无双小智直播BGM,10万,https://music.163.com/#/playlist?id=2422078965,doong1,https://music.163.com/#/user/home?id=435626272
值得循环的中文歌单 第２辑,10万,https://music.163.com/#/playlist?id=42328370,帐号已注销,https://music.163.com/#/user/home?id=270484
ATV TVB经典剧集歌曲（不定期更新）,10万,https://music.163.com/#/playlist?id=378843118,天琴水星,https://music.163.com/#/user/home?id=88515358
香港电影原声,10万,https://music.163.com/#/playlist?id=5832160,Zanelly,https://music.163.com/#/user/home?id=5517151
向经典致敬！巨星翻唱演唱会<Live>,10万,https://music.163.com/#/playlist?id=13765005,逢场作戏的小丑,https://music.163.com/#/user/home?id=10140436
80后的美好时光。,10万,https://music.163.com/#/playlist?id=66951778,星之海阔天空,https://music.163.com/#/user/home?id=52117274
配乐BGM丨周星驰的配乐世界,98505,https://music.163.com/#/playlist?id=57656560,音乐鉴赏师,https://music.163.com/#/user/home?id=18062917
荷东猛士的士高 『系列集歌单』,97846,https://music.163.com/#/playlist?id=4869382489,帐号已注销,https://music.163.com/#/user/home?id=306920671
经典游戏音乐原声,97791,https://music.163.com/#/playlist?id=519707293,核动力兔纸,https://music.163.com/#/user/home?id=14616440
仙境传说Ragnarok,97287,https://music.163.com/#/playlist?id=80553024,陳尤菲yufichan,https://music.163.com/#/user/home?id=45635834
清新的小女孩,96434,https://music.163.com/#/playlist?id=1995038997,以我一世深情l赴你一生,https://music.163.com/#/user/home?id=404238451
05--10年听过的那些歌,95372,https://music.163.com/#/playlist?id=47863107,_代伟,https://music.163.com/#/user/home?id=17351364
『FC游戏』SD快打旋风,94549,https://music.163.com/#/playlist?id=2884438623,TwoFlyCats,https://music.163.com/#/user/home?id=1484858585
歌声飘过三十年,93089,https://music.163.com/#/playlist?id=54995165,寂北,https://music.163.com/#/user/home?id=39788181
【印度电影音乐】,92638,https://music.163.com/#/playlist?id=753898558,不是麻瓜h,https://music.163.com/#/user/home?id=65289209
【爱情的印度】心都被融化了醉人的甜美歌声,92604,https://music.163.com/#/playlist?id=111832903,马文威,https://music.163.com/#/user/home?id=57986708
Tallanma Nahxilar,92575,https://music.163.com/#/playlist?id=2334740936,帐号已注销,https://music.163.com/#/user/home?id=252171247
怀旧八十时代,92423,https://music.163.com/#/playlist?id=170729777,尋梦亻,https://music.163.com/#/user/home?id=111607230
极限挑战第三季第十期哈尔滨BGM,92062,https://music.163.com/#/playlist?id=984647156,ExistinOct,https://music.163.com/#/user/home?id=397666193
蒸汽波丨当山瞳-Cathy—相关采样版本,91883,https://music.163.com/#/playlist?id=4983756115,亚米鼠,https://music.163.com/#/user/home?id=1713736251
适合做手机铃声的歌曲，保证还没有人用过,91873,https://music.163.com/#/playlist?id=56446522,lampard060,https://music.163.com/#/user/home?id=3290746
每首歌都是一段回忆,91294,https://music.163.com/#/playlist?id=502905163,EVAV7,https://music.163.com/#/user/home?id=104547126
广东25后曾经流行既粤语,90754,https://music.163.com/#/playlist?id=41423522,撸得人仰马翻,https://music.163.com/#/user/home?id=29346772
21首张碧晨经典（比心）,90672,https://music.163.com/#/playlist?id=2021718420,Jenny宝宝,https://music.163.com/#/user/home?id=300450213
80.90年代 每一首都是经典,89807,https://music.163.com/#/playlist?id=2287585324,帐号已注销,https://music.163.com/#/user/home?id=601661894
前苏联后朋克,89408,https://music.163.com/#/playlist?id=5322499137,My_Plague,https://music.163.com/#/user/home?id=17948227
叔的世界你不懂,88891,https://music.163.com/#/playlist?id=74214194,用户60856164,https://music.163.com/#/user/home?id=60856164
关于梦与爱及远方,88677,https://music.163.com/#/playlist?id=81422721,辛特兰的落葉,https://music.163.com/#/user/home?id=2026506
适合和爸妈一起听的歌,88190,https://music.163.com/#/playlist?id=30601167,TheManWhoBoughtTheWorld,https://music.163.com/#/user/home?id=8080039
爸爸扛着收音机抖腿,88018,https://music.163.com/#/playlist?id=2383609095,李沛千阿,https://music.163.com/#/user/home?id=428407496
80后KTV必点歌,87640,https://music.163.com/#/playlist?id=412297765,wonderful73,https://music.163.com/#/user/home?id=101413192
怀旧-经典女声港乐【粤金曲】,86510,https://music.163.com/#/playlist?id=7626440623,是王建国,https://music.163.com/#/user/home?id=346021475
粤语经典｜再听已是曲中人,86049,https://music.163.com/#/playlist?id=7852565474,chelife,https://music.163.com/#/user/home?id=443893337
追了20年的动力火车与迪克牛仔,84784,https://music.163.com/#/playlist?id=2130156824,旭-云,https://music.163.com/#/user/home?id=392419607
秃然！中年土鳖装文艺逼必选金曲！,83524,https://music.163.com/#/playlist?id=5123297,徐闪闪bliiink,https://music.163.com/#/user/home?id=188104
时间抹去不了的那段记忆。,83385,https://music.163.com/#/playlist?id=2680869653,陈明眸,https://music.163.com/#/user/home?id=632300885
今日ltalo Disco,83087,https://music.163.com/#/playlist?id=927033771,湍浪潮電台,https://music.163.com/#/user/home?id=108737752
旱冰场/跳舞毯/DJ窜烧隐藏单曲,82814,https://music.163.com/#/playlist?id=460663332,stickycake,https://music.163.com/#/user/home?id=33082476
魔力宝贝，满满的回忆,82268,https://music.163.com/#/playlist?id=33468627,PandaChan,https://music.163.com/#/user/home?id=2804242
Transformers 变形金刚【百首精选收录】,81146,https://music.163.com/#/playlist?id=807227300,卡隆城的咏叹调,https://music.163.com/#/user/home?id=539326346
风继续吹 张国荣,80337,https://music.163.com/#/playlist?id=592763,LuoYan,https://music.163.com/#/user/home?id=127578
KTV必点歌曲-（持续更新中）,79924,https://music.163.com/#/playlist?id=2990537991,上次你也是这么说的-,https://music.163.com/#/user/home?id=129685344
00--05年听过的那些歌,79685,https://music.163.com/#/playlist?id=47850977,_代伟,https://music.163.com/#/user/home?id=17351364
嗨起！跑步健身绝配,79412,https://music.163.com/#/playlist?id=87307842,噼里啪啦啪啪啪噼里啪啦,https://music.163.com/#/user/home?id=12346022
刘德华精选集【国语篇】,79374,https://music.163.com/#/playlist?id=37177485,Loliconuncle,https://music.163.com/#/user/home?id=1249099
80后K歌必点金曲,79324,https://music.163.com/#/playlist?id=33499615,麻辣小虾米,https://music.163.com/#/user/home?id=39378438
棒球英豪ost,78859,https://music.163.com/#/playlist?id=2214273,小块慕思,https://music.163.com/#/user/home?id=542417
没有一代人的青春是容易的,78593,https://music.163.com/#/playlist?id=8939549,完美的灵魂,https://music.163.com/#/user/home?id=136616
粤听越爱的深情对唱,78181,https://music.163.com/#/playlist?id=48729326,hdw0426,https://music.163.com/#/user/home?id=432086
80、90经典动漫金曲和经典FC游戏音乐,76627,https://music.163.com/#/playlist?id=690163144,陈臭臭菌,https://music.163.com/#/user/home?id=450670922
70后，80后才听过的情歌，甜歌,76593,https://music.163.com/#/playlist?id=3759849,幽然茶韵,https://music.163.com/#/user/home?id=218255
张震讲故事背景音乐,76484,https://music.163.com/#/playlist?id=2017363303,自由想象放眼未来,https://music.163.com/#/user/home?id=423115042
怀旧 国产动画片主题曲 8090的童年回忆,76358,https://music.163.com/#/playlist?id=42301573,星迴丶,https://music.163.com/#/user/home?id=41787772
给爸爸的播放机，经典可免费下载的老歌,75355,https://music.163.com/#/playlist?id=813375426,饭布斯,https://music.163.com/#/user/home?id=90062334
那些年我们听过的电视剧主题曲,74972,https://music.163.com/#/playlist?id=14471031,紫夜一,https://music.163.com/#/user/home?id=16035837
《大黄蜂》独立电影 ＆80年代情怀,74867,https://music.163.com/#/playlist?id=2582844607,Cosmos0717,https://music.163.com/#/user/home?id=286129824
2003-2005年網絡流行歌曲,74849,https://music.163.com/#/playlist?id=51306468,南天紫雲,https://music.163.com/#/user/home?id=26992178
你并不知道这些是日文歌,74464,https://music.163.com/#/playlist?id=98275227,无氧丶,https://music.163.com/#/user/home?id=58426034
80后经典情歌（莫文蔚、梁静茹、张学友）,74179,https://music.163.com/#/playlist?id=2727321576,小丸子小孩,https://music.163.com/#/user/home?id=596075895
历年百首经典日语情歌,74105,https://music.163.com/#/playlist?id=59443971,自你往年离去,https://music.163.com/#/user/home?id=3462364
游戏原声音乐大赏,73927,https://music.163.com/#/playlist?id=79413598,康硕Kenny,https://music.163.com/#/user/home?id=1710002
沧桑了岁月的烟嗓(Sean的歌单①),73754,https://music.163.com/#/playlist?id=158686468,麦格兰岛,https://music.163.com/#/user/home?id=52694242
那些老情歌，多年后，喜爱依旧！,72755,https://music.163.com/#/playlist?id=67067411,阳光L茜茜Q,https://music.163.com/#/user/home?id=20029652
FC游戏音乐精选bgm,72045,https://music.163.com/#/playlist?id=4880379071,1616Km,https://music.163.com/#/user/home?id=545489230
十大劲歌金曲！90年代,72021,https://music.163.com/#/playlist?id=4652235,__今後與誰共偕老,https://music.163.com/#/user/home?id=2797583
王力宏最好听的100首歌曲,71911,https://music.163.com/#/playlist?id=818837367,临海观枫,https://music.163.com/#/user/home?id=261971898
八零后疯狂追过的歌,71436,https://music.163.com/#/playlist?id=68720536,胖喵喵的小鱼,https://music.163.com/#/user/home?id=41365611
80S｜夢幻年代都市の声｜City Pop,71228,https://music.163.com/#/playlist?id=6896571548,猫山先生,https://music.163.com/#/user/home?id=344574633
李宇春：我很酷同样也很温柔,71075,https://music.163.com/#/playlist?id=11464911,DJ晓苏,https://music.163.com/#/user/home?id=2313954
超级马里奥34周年,71058,https://music.163.com/#/playlist?id=33668190,萨布林同志,https://music.163.com/#/user/home?id=37330241
美剧 Stranger Things 怪奇物语 第一季,70701,https://music.163.com/#/playlist?id=424308137,tobyn_,https://music.163.com/#/user/home?id=5709273
寂寞的时候听了很想哭,70105,https://music.163.com/#/playlist?id=109035932,小城成,https://music.163.com/#/user/home?id=73796160
台湾民谣精选集,69874,https://music.163.com/#/playlist?id=2238593966,西鸟1,https://music.163.com/#/user/home?id=269737603
过年必听粤语新年歌,69685,https://music.163.com/#/playlist?id=559912187,土肥圆魔魔女,https://music.163.com/#/user/home?id=65152562
