歌单名称,播放量,歌单链接,用户名称,用户链接
1000首华语乐坛神仙打架8090后经典老歌,10855万,https://music.163.com/#/playlist?id=2811031169,约翰德小炒肉,https://music.163.com/#/user/home?id=580821822
怀旧 | 闲暇细数90后的回忆杀,10660万,https://music.163.com/#/playlist?id=2395304063,WHGF__淮,https://music.163.com/#/user/home?id=109479515
90后的回忆杀 - 『持续更新』,9262万,https://music.163.com/#/playlist?id=823754244,抱抱自己好吗,https://music.163.com/#/user/home?id=338082827
8090后专属怀旧老歌合集（华语乐坛高光）,7102万,https://music.163.com/#/playlist?id=7340334755,人有相思寄明月z,https://music.163.com/#/user/home?id=3880144703
『回忆童年经典动画片主题曲』,5887万,https://music.163.com/#/playlist?id=325606188,立志拯救现在的华语乐坛丶,https://music.163.com/#/user/home?id=87189078
逝去的台湾偶像剧金曲,5353万,https://music.163.com/#/playlist?id=2535767098,太过于直白,https://music.163.com/#/user/home?id=104144249
超好听的翻唱Cover集『百听不厌』,4053万,https://music.163.com/#/playlist?id=2439505053,岁月如歌precious,https://music.163.com/#/user/home?id=492500441
『云村热歌』热评10万+（全收录）,3663万,https://music.163.com/#/playlist?id=2521713081,冷暖沙漠,https://music.163.com/#/user/home?id=63525057
2023爆火耳机系列『宝藏』（更新快）,3018万,https://music.163.com/#/playlist?id=7342819485,龙楠林,https://music.163.com/#/user/home?id=531931703
国语说唱也很抒情，副歌也美,2861万,https://music.163.com/#/playlist?id=934870683,--Jax,https://music.163.com/#/user/home?id=117304088
一曲戏腔极尽风流，一抹笑靥极尽欢颜。,2794万,https://music.163.com/#/playlist?id=454158611,明月与山川,https://music.163.com/#/user/home?id=305907055
励志歌单。去追梦，为自己，为梦想！,2781万,https://music.163.com/#/playlist?id=490273491,奋斗小人物1,https://music.163.com/#/user/home?id=348733969
『网易云热歌』热评10万+的歌曲推荐,2678万,https://music.163.com/#/playlist?id=7603756321,落曰余辉照射,https://music.163.com/#/user/home?id=1381446357
开车时听的音乐,2251万,https://music.163.com/#/playlist?id=430846980,天叔丶丶,https://music.163.com/#/user/home?id=297474683
光阴荏苒 岁月留痕~致回不去的青涩时光,2220万,https://music.163.com/#/playlist?id=369583813,阅乐者也,https://music.163.com/#/user/home?id=109019728
乘风破浪的姐姐们唱歌是一种怎样的体验呢？,1399万,https://music.163.com/#/playlist?id=5005063689,傻傻傻傻傻了,https://music.163.com/#/user/home?id=129153895
【买了否冷咚鼓版】越南鼓节奏dj,1357万,https://music.163.com/#/playlist?id=2495455669,aa久伴别酒伴,https://music.163.com/#/user/home?id=1446082653
华语经典｜耳机中难忘的歌声,1339万,https://music.163.com/#/playlist?id=2502236997,翻滚吧_小牛犊,https://music.163.com/#/user/home?id=347715845
2023耳朵怀孕系列合集（持续更新go）,1336万,https://music.163.com/#/playlist?id=7351964211,crystal_wench,https://music.163.com/#/user/home?id=1686255227
童年国漫主题曲,1277万,https://music.163.com/#/playlist?id=633743256,詹尼斯的迦娜,https://music.163.com/#/user/home?id=399302093
民谣是枪，孤独上膛,1275万,https://music.163.com/#/playlist?id=2979314208,曲投投音乐,https://music.163.com/#/user/home?id=1597884573
长大面前，踟蹰，徘徊。,1203万,https://music.163.com/#/playlist?id=568188299,苏南May,https://music.163.com/#/user/home?id=400022481
隔壁老樊 尚six 花粥 王贰浪 枯木逢春,1143万,https://music.163.com/#/playlist?id=2818021270,z林柒,https://music.163.com/#/user/home?id=1741741439
华语精选｜90 00后经典怀旧抒情歌曲,1106万,https://music.163.com/#/playlist?id=741324658,Ayixnvs,https://music.163.com/#/user/home?id=442449216
